Price,Adj Close,Close,High,Low,Open,Volume
Ticker,055550.KS,055550.KS,055550.KS,055550.KS,055550.KS,055550.KS
Date,,,,,,
2017-05-16 00:00:00+00:00,35111.2734375,49900.0,51000.0,49600.0,50900.0,1106494
2017-05-17 00:00:00+00:00,34548.359375,49100.0,50000.0,48850.0,49700.0,848023
2017-05-18 00:00:00+00:00,34266.9140625,48700.0,48900.0,48150.0,48500.0,1137397
2017-05-19 00:00:00+00:00,34337.2734375,48800.0,49800.0,48700.0,48800.0,828177
2017-05-22 00:00:00+00:00,34548.359375,49100.0,49350.0,48800.0,48900.0,1276979
2017-05-23 00:00:00+00:00,34829.8203125,49500.0,50100.0,49200.0,49200.0,1136673
2017-05-24 00:00:00+00:00,34689.09375,49300.0,50400.0,49150.0,50300.0,863305
2017-05-25 00:00:00+00:00,34759.453125,49400.0,49900.0,49300.0,49550.0,837885
2017-05-26 00:00:00+00:00,34935.37109375,49650.0,50200.0,49050.0,49200.0,817677
2017-05-29 00:00:00+00:00,35005.7265625,49750.0,49950.0,49500.0,49950.0,705087
2017-05-30 00:00:00+00:00,34513.19140625,49050.0,49600.0,49000.0,49500.0,543818
2017-05-31 00:00:00+00:00,34794.64453125,49450.0,49500.0,48500.0,48850.0,1305870
2017-06-01 00:00:00+00:00,34653.90625,49250.0,49550.0,48800.0,49400.0,657114
2017-06-02 00:00:00+00:00,35111.2734375,49900.0,50100.0,49250.0,49300.0,1166534
2017-06-05 00:00:00+00:00,34759.453125,49400.0,50300.0,49150.0,50000.0,638574
2017-06-07 00:00:00+00:00,34689.09375,49300.0,49500.0,49050.0,49100.0,1161981
2017-06-08 00:00:00+00:00,34759.453125,49400.0,49850.0,48800.0,49200.0,1320720
2017-06-09 00:00:00+00:00,35111.2734375,49900.0,50100.0,49300.0,49350.0,974960
2017-06-12 00:00:00+00:00,35392.73046875,50300.0,51200.0,49900.0,50500.0,1279975
2017-06-13 00:00:00+00:00,35251.9921875,50100.0,50400.0,49800.0,50300.0,437819
2017-06-14 00:00:00+00:00,35674.18359375,50700.0,50700.0,49700.0,50200.0,996192
2017-06-15 00:00:00+00:00,35251.9921875,50100.0,50900.0,49650.0,50600.0,861504
2017-06-16 00:00:00+00:00,35603.8125,50600.0,50600.0,49550.0,50200.0,750027
2017-06-19 00:00:00+00:00,35322.359375,50200.0,50800.0,50000.0,50800.0,534377
2017-06-20 00:00:00+00:00,34900.1796875,49600.0,50000.0,49300.0,49950.0,750963
2017-06-21 00:00:00+00:00,34091.00390625,48450.0,49400.0,48100.0,49250.0,1358325
2017-06-22 00:00:00+00:00,34302.09375,48750.0,48950.0,48250.0,48850.0,1272150
2017-06-23 00:00:00+00:00,34337.2734375,48800.0,49350.0,48700.0,49100.0,1012217
2017-06-26 00:00:00+00:00,34161.37109375,48550.0,48750.0,48300.0,48600.0,503527
2017-06-27 00:00:00+00:00,34126.1796875,48500.0,49000.0,48300.0,48950.0,769352
2017-06-28 00:00:00+00:00,35111.2734375,49900.0,49900.0,48350.0,48600.0,1234126
2017-06-29 00:00:00+00:00,35111.2734375,49900.0,51300.0,49900.0,49900.0,1404702
2017-06-30 00:00:00+00:00,34689.09375,49300.0,50300.0,49250.0,50200.0,888076
2017-07-03 00:00:00+00:00,34865.00390625,49550.0,49950.0,49250.0,49750.0,503554
2017-07-04 00:00:00+00:00,35111.2734375,49900.0,50300.0,49650.0,49800.0,696799
2017-07-05 00:00:00+00:00,34865.00390625,49550.0,50000.0,49200.0,49600.0,837698
2017-07-06 00:00:00+00:00,34618.73046875,49200.0,49600.0,49050.0,49250.0,862327
2017-07-07 00:00:00+00:00,34407.63671875,48900.0,49000.0,48700.0,48750.0,611700
2017-07-10 00:00:00+00:00,34759.453125,49400.0,49650.0,48700.0,48850.0,679344
2017-07-11 00:00:00+00:00,35146.44921875,49950.0,50300.0,49550.0,49650.0,898266
2017-07-12 00:00:00+00:00,34900.1796875,49600.0,49900.0,49450.0,49800.0,676789
2017-07-13 00:00:00+00:00,34513.19140625,49050.0,49950.0,49050.0,49950.0,1286094
2017-07-14 00:00:00+00:00,34548.359375,49100.0,49450.0,48900.0,49150.0,715387
2017-07-17 00:00:00+00:00,34689.09375,49300.0,49450.0,49050.0,49350.0,1129613
2017-07-18 00:00:00+00:00,35251.9921875,50100.0,50400.0,49400.0,49550.0,1171797
2017-07-19 00:00:00+00:00,35744.546875,50800.0,51000.0,50000.0,50400.0,1190929
2017-07-20 00:00:00+00:00,35603.8125,50600.0,51200.0,50300.0,50600.0,614994
2017-07-21 00:00:00+00:00,36799.98828125,52300.0,52500.0,51100.0,51300.0,2426599
2017-07-24 00:00:00+00:00,37011.078125,52600.0,53000.0,52400.0,52700.0,1011486
2017-07-25 00:00:00+00:00,36870.359375,52400.0,53000.0,52300.0,52900.0,865827
2017-07-26 00:00:00+00:00,37292.53125,53000.0,53000.0,52800.0,53000.0,1089980
2017-07-27 00:00:00+00:00,37151.80859375,52800.0,53500.0,52200.0,53500.0,1015772
2017-07-28 00:00:00+00:00,37151.80859375,52800.0,53000.0,52200.0,52300.0,1008603
2017-07-31 00:00:00+00:00,37433.2578125,53200.0,53300.0,51800.0,52000.0,909180
2017-08-01 00:00:00+00:00,38136.890625,54200.0,54200.0,52400.0,52500.0,1021165
2017-08-02 00:00:00+00:00,37573.9921875,53400.0,53900.0,52800.0,53900.0,733850
2017-08-03 00:00:00+00:00,37433.2578125,53200.0,53400.0,52300.0,53000.0,919793
2017-08-04 00:00:00+00:00,38277.62109375,54400.0,54600.0,52900.0,52900.0,1185506
2017-08-07 00:00:00+00:00,38840.51953125,55200.0,55300.0,53500.0,54000.0,1092158
2017-08-08 00:00:00+00:00,38559.0703125,54800.0,55400.0,54500.0,55400.0,832898
2017-08-09 00:00:00+00:00,38910.890625,55300.0,55500.0,54200.0,54500.0,1283753
2017-08-10 00:00:00+00:00,38981.25390625,55400.0,55500.0,54100.0,55200.0,1350593
2017-08-11 00:00:00+00:00,37362.89453125,53100.0,54000.0,52800.0,53800.0,1227727
2017-08-14 00:00:00+00:00,37644.34765625,53500.0,53800.0,52700.0,52700.0,705422
2017-08-16 00:00:00+00:00,37362.89453125,53100.0,54900.0,52700.0,54900.0,1156040
2017-08-17 00:00:00+00:00,37011.078125,52600.0,53100.0,52300.0,52700.0,767234
2017-08-18 00:00:00+00:00,36518.53125,51900.0,52500.0,51900.0,51900.0,757244
2017-08-21 00:00:00+00:00,36307.4453125,51600.0,52300.0,51300.0,51800.0,404319
2017-08-22 00:00:00+00:00,36659.265625,52100.0,52500.0,51700.0,51700.0,393748
2017-08-23 00:00:00+00:00,36729.62890625,52200.0,52500.0,51800.0,52500.0,422460
2017-08-24 00:00:00+00:00,36729.62890625,52200.0,52600.0,51800.0,51800.0,623439
2017-08-25 00:00:00+00:00,37503.625,53300.0,53400.0,52200.0,52500.0,565012
2017-08-28 00:00:00+00:00,37573.9921875,53400.0,53400.0,52200.0,52700.0,455689
2017-08-29 00:00:00+00:00,37011.078125,52600.0,53000.0,51600.0,52600.0,646259
2017-08-30 00:00:00+00:00,37011.078125,52600.0,52900.0,52300.0,52900.0,585404
2017-08-31 00:00:00+00:00,36588.8984375,52000.0,52500.0,51500.0,52200.0,904339
2017-09-01 00:00:00+00:00,36237.08984375,51500.0,52000.0,51100.0,51700.0,555685
2017-09-04 00:00:00+00:00,35744.546875,50800.0,51600.0,50600.0,50700.0,573135
2017-09-05 00:00:00+00:00,34442.8203125,48950.0,51300.0,48650.0,51100.0,1413409
2017-09-06 00:00:00+00:00,33774.37109375,48000.0,48700.0,47250.0,47850.0,1739134
2017-09-07 00:00:00+00:00,34477.9921875,49000.0,50000.0,48300.0,48500.0,1292775
2017-09-08 00:00:00+00:00,34231.734375,48650.0,48850.0,48200.0,48700.0,443303
2017-09-11 00:00:00+00:00,34302.09375,48750.0,49150.0,48300.0,48400.0,734292
2017-09-12 00:00:00+00:00,34442.8203125,48950.0,49600.0,48850.0,49600.0,547151
2017-09-13 00:00:00+00:00,34302.09375,48750.0,49400.0,48300.0,49400.0,643349
2017-09-14 00:00:00+00:00,34970.54296875,49700.0,49700.0,48350.0,48550.0,1169139
2017-09-15 00:00:00+00:00,35814.90234375,50900.0,50900.0,49650.0,49750.0,1145910
2017-09-18 00:00:00+00:00,36307.4453125,51600.0,51600.0,50500.0,50800.0,1040786
2017-09-19 00:00:00+00:00,36025.98828125,51200.0,52200.0,50900.0,51800.0,948409
2017-09-20 00:00:00+00:00,36096.35546875,51300.0,51600.0,50500.0,50800.0,1094482
2017-09-21 00:00:00+00:00,36096.35546875,51300.0,52200.0,51200.0,51400.0,1992199
2017-09-25 00:00:00+00:00,35603.8125,50600.0,51900.0,50300.0,51700.0,459996
2017-09-26 00:00:00+00:00,35603.8125,50600.0,50600.0,50600.0,50600.0,0
2017-09-27 00:00:00+00:00,34935.37109375,49650.0,50400.0,49050.0,49850.0,885326
2017-09-28 00:00:00+00:00,35463.0859375,50400.0,51100.0,49350.0,49650.0,980308
2017-09-29 00:00:00+00:00,35392.73046875,50300.0,51000.0,50000.0,50600.0,627158
2017-10-10 00:00:00+00:00,35251.9921875,50100.0,51100.0,49700.0,50600.0,1912102
2017-10-11 00:00:00+00:00,35533.44140625,50500.0,50700.0,50100.0,50500.0,700274
2017-10-12 00:00:00+00:00,35603.8125,50600.0,51100.0,50200.0,50300.0,1053823
2017-10-13 00:00:00+00:00,35674.18359375,50700.0,50900.0,50200.0,50400.0,436899
2017-10-16 00:00:00+00:00,34935.37109375,49650.0,50900.0,49550.0,50800.0,720687
2017-10-17 00:00:00+00:00,34759.453125,49400.0,50000.0,49200.0,49700.0,758921
2017-10-18 00:00:00+00:00,35040.90234375,49800.0,49900.0,49050.0,49400.0,744345
2017-10-19 00:00:00+00:00,35744.546875,50800.0,51200.0,50100.0,50200.0,842261
2017-10-20 00:00:00+00:00,35814.90234375,50900.0,51700.0,50100.0,51500.0,626758
2017-10-23 00:00:00+00:00,35322.359375,50200.0,50700.0,49750.0,50600.0,1053132
2017-10-24 00:00:00+00:00,35603.8125,50600.0,50900.0,49700.0,50000.0,560889
2017-10-25 00:00:00+00:00,36096.35546875,51300.0,51500.0,50600.0,50900.0,794295
2017-10-26 00:00:00+00:00,36377.8046875,51700.0,52000.0,51400.0,51900.0,758296
2017-10-27 00:00:00+00:00,35955.62890625,51100.0,51600.0,51000.0,51500.0,706427
2017-10-30 00:00:00+00:00,35814.90234375,50900.0,51500.0,50700.0,50700.0,682565
2017-10-31 00:00:00+00:00,35322.359375,50200.0,50700.0,49500.0,50700.0,1458077
2017-11-01 00:00:00+00:00,35322.359375,50200.0,50600.0,49450.0,49450.0,794886
2017-11-02 00:00:00+00:00,35392.73046875,50300.0,50500.0,50000.0,50200.0,490260
2017-11-03 00:00:00+00:00,35885.265625,51000.0,51300.0,50300.0,50300.0,493462
2017-11-06 00:00:00+00:00,34935.37109375,49650.0,51100.0,49500.0,51100.0,907047
2017-11-07 00:00:00+00:00,35251.9921875,50100.0,50200.0,49500.0,49650.0,4601509
2017-11-08 00:00:00+00:00,34196.55078125,48600.0,49500.0,48500.0,49400.0,1770473
2017-11-09 00:00:00+00:00,34055.828125,48400.0,48600.0,48100.0,48550.0,1644483
2017-11-10 00:00:00+00:00,33774.37109375,48000.0,48650.0,47900.0,48650.0,1179782
2017-11-13 00:00:00+00:00,33879.91796875,48150.0,48450.0,47900.0,47900.0,724636
2017-11-14 00:00:00+00:00,34020.640625,48350.0,48500.0,48100.0,48400.0,1003131
2017-11-15 00:00:00+00:00,34091.00390625,48450.0,48550.0,48050.0,48050.0,1096778
2017-11-16 00:00:00+00:00,34302.09375,48750.0,49000.0,48550.0,49000.0,955097
2017-11-17 00:00:00+00:00,33915.09765625,48200.0,48850.0,48050.0,48850.0,1086772
2017-11-20 00:00:00+00:00,33985.45703125,48300.0,48650.0,48050.0,48500.0,602374
2017-11-21 00:00:00+00:00,33704.00390625,47900.0,48450.0,47850.0,48400.0,586939
2017-11-22 00:00:00+00:00,33915.09765625,48200.0,48400.0,48000.0,48000.0,842652
2017-11-23 00:00:00+00:00,33633.640625,47800.0,48500.0,47750.0,48500.0,741320
2017-11-24 00:00:00+00:00,33598.4609375,47750.0,47900.0,47550.0,47850.0,785984
2017-11-27 00:00:00+00:00,33528.08984375,47650.0,48350.0,47600.0,47850.0,1158830
2017-11-28 00:00:00+00:00,33879.91796875,48150.0,48450.0,47600.0,47600.0,1090743
2017-11-29 00:00:00+00:00,33985.45703125,48300.0,48400.0,47800.0,48300.0,808898
2017-11-30 00:00:00+00:00,34055.828125,48400.0,48800.0,48100.0,48800.0,2151052
2017-12-01 00:00:00+00:00,33141.09765625,47100.0,48500.0,47050.0,48500.0,1180171
2017-12-04 00:00:00+00:00,33774.37109375,48000.0,48200.0,47400.0,47650.0,865120
2017-12-05 00:00:00+00:00,34126.1796875,48500.0,48500.0,48050.0,48350.0,718912
2017-12-06 00:00:00+00:00,34020.640625,48350.0,48550.0,48100.0,48500.0,950238
2017-12-07 00:00:00+00:00,33809.55078125,48050.0,48550.0,47900.0,48350.0,759540
2017-12-08 00:00:00+00:00,33915.09765625,48200.0,48350.0,47800.0,48050.0,1171048
2017-12-11 00:00:00+00:00,33774.37109375,48000.0,48300.0,47800.0,48200.0,764634
2017-12-12 00:00:00+00:00,33739.18359375,47950.0,48000.0,47650.0,47850.0,1342497
2017-12-13 00:00:00+00:00,34055.828125,48400.0,48700.0,47750.0,47750.0,1133353
2017-12-14 00:00:00+00:00,34935.37109375,49650.0,50300.0,48550.0,48700.0,2608925
2017-12-15 00:00:00+00:00,35251.9921875,50100.0,50300.0,49900.0,50100.0,1914793
2017-12-18 00:00:00+00:00,35392.73046875,50300.0,50300.0,49500.0,50000.0,835121
2017-12-19 00:00:00+00:00,35463.0859375,50400.0,50600.0,50000.0,50300.0,939041
2017-12-21 00:00:00+00:00,35674.18359375,50700.0,50900.0,50400.0,50600.0,908834
2017-12-22 00:00:00+00:00,35674.18359375,50700.0,51000.0,50500.0,51000.0,662896
2017-12-26 00:00:00+00:00,35814.90234375,50900.0,51400.0,50800.0,50800.0,953600
2017-12-27 00:00:00+00:00,35851.11328125,49500.0,49650.0,48950.0,49500.0,722943
2017-12-28 00:00:00+00:00,35778.69921875,49400.0,49500.0,48850.0,49400.0,752119
2018-01-02 00:00:00+00:00,35778.69921875,49400.0,50000.0,49000.0,49900.0,533652
2018-01-03 00:00:00+00:00,36177.03125,49950.0,50100.0,49350.0,49400.0,684675
2018-01-04 00:00:00+00:00,35778.69921875,49400.0,50300.0,49400.0,50300.0,912529
2018-01-05 00:00:00+00:00,36285.6796875,50100.0,50500.0,49600.0,49650.0,680197
2018-01-08 00:00:00+00:00,37661.78125,52000.0,52000.0,50400.0,50500.0,1431877
2018-01-09 00:00:00+00:00,37879.05078125,52300.0,52800.0,52100.0,52800.0,1193498
2018-01-10 00:00:00+00:00,38023.9140625,52500.0,52900.0,52300.0,52400.0,906245
2018-01-11 00:00:00+00:00,37661.78125,52000.0,52500.0,51700.0,52500.0,1057034
2018-01-12 00:00:00+00:00,38386.046875,53000.0,53500.0,52700.0,53400.0,1016178
2018-01-15 00:00:00+00:00,38603.32421875,53300.0,53500.0,52500.0,53500.0,517193
2018-01-16 00:00:00+00:00,37806.6328125,52200.0,53300.0,51600.0,53300.0,810085
2018-01-17 00:00:00+00:00,38168.76953125,52700.0,52800.0,51600.0,51600.0,709354
2018-01-18 00:00:00+00:00,37009.9375,51100.0,53000.0,51000.0,52300.0,1415316
2018-01-19 00:00:00+00:00,38313.61328125,52900.0,53000.0,51900.0,52500.0,1050435
2018-01-22 00:00:00+00:00,37516.9296875,51800.0,53700.0,51600.0,53700.0,977376
2018-01-23 00:00:00+00:00,38386.046875,53000.0,53000.0,52000.0,52300.0,898072
2018-01-24 00:00:00+00:00,38168.76953125,52700.0,53100.0,52200.0,53000.0,719303
2018-01-25 00:00:00+00:00,37589.3515625,51900.0,52700.0,51600.0,52100.0,753284
2018-01-26 00:00:00+00:00,37516.9296875,51800.0,52200.0,51200.0,51400.0,891158
2018-01-29 00:00:00+00:00,38168.76953125,52700.0,53200.0,52400.0,52500.0,865037
2018-01-30 00:00:00+00:00,38675.75390625,53400.0,53700.0,52700.0,52700.0,1482202
2018-01-31 00:00:00+00:00,38603.32421875,53300.0,53300.0,51500.0,53200.0,1349913
2018-02-01 00:00:00+00:00,38096.3359375,52600.0,53300.0,52400.0,52800.0,948577
2018-02-02 00:00:00+00:00,38241.1953125,52800.0,53000.0,52000.0,52600.0,725289
2018-02-05 00:00:00+00:00,38023.9140625,52500.0,53300.0,52300.0,52800.0,807406
2018-02-06 00:00:00+00:00,36647.8125,50600.0,51800.0,49700.0,51700.0,1225465
2018-02-07 00:00:00+00:00,35778.69921875,49400.0,51400.0,49350.0,51300.0,1148106
2018-02-08 00:00:00+00:00,35923.546875,49600.0,50400.0,48650.0,48800.0,1348592
2018-02-09 00:00:00+00:00,34619.8671875,47800.0,48850.0,47250.0,48450.0,1362972
2018-02-12 00:00:00+00:00,35018.21484375,48350.0,48700.0,47750.0,47950.0,739355
2018-02-13 00:00:00+00:00,34692.296875,47900.0,48900.0,47900.0,48400.0,1109326
2018-02-14 00:00:00+00:00,34257.7421875,47300.0,47950.0,47150.0,47450.0,1602309
2018-02-19 00:00:00+00:00,34837.14453125,48100.0,48250.0,47800.0,48100.0,745849
2018-02-20 00:00:00+00:00,34909.57421875,48200.0,48400.0,47700.0,48100.0,719554
2018-02-21 00:00:00+00:00,34873.359375,48150.0,48300.0,47350.0,48200.0,821473
2018-02-22 00:00:00+00:00,34583.65625,47750.0,48100.0,47550.0,47750.0,699030
2018-02-23 00:00:00+00:00,35090.63671875,48450.0,48600.0,47650.0,47850.0,746896
2018-02-26 00:00:00+00:00,34366.375,47450.0,48900.0,47400.0,48900.0,1321986
2018-02-27 00:00:00+00:00,34004.2421875,46950.0,47950.0,46950.0,47500.0,1163607
2018-02-28 00:00:00+00:00,34330.1640625,47400.0,47400.0,46600.0,46600.0,1810742
2018-03-02 00:00:00+00:00,33642.109375,46450.0,47450.0,46400.0,47450.0,1330036
2018-03-05 00:00:00+00:00,32700.55859375,45150.0,46550.0,45050.0,46400.0,1365915
2018-03-06 00:00:00+00:00,32338.4296875,44650.0,45650.0,44650.0,45250.0,1465750
2018-03-07 00:00:00+00:00,32266.009765625,44550.0,44750.0,43750.0,43800.0,1676704
2018-03-08 00:00:00+00:00,32555.71484375,44950.0,45150.0,44100.0,45100.0,1584054
2018-03-09 00:00:00+00:00,32772.99609375,45250.0,45250.0,44450.0,45000.0,1007099
2018-03-12 00:00:00+00:00,33316.1953125,46000.0,46250.0,44800.0,45600.0,1049208
2018-03-13 00:00:00+00:00,32772.99609375,45250.0,45500.0,44950.0,45350.0,998320
2018-03-14 00:00:00+00:00,32410.859375,44750.0,45400.0,44650.0,45000.0,666644
2018-03-15 00:00:00+00:00,32374.646484375,44700.0,44950.0,44300.0,44600.0,854478
2018-03-16 00:00:00+00:00,32628.138671875,45050.0,45250.0,44550.0,44550.0,1064712
2018-03-19 00:00:00+00:00,32628.138671875,45050.0,45150.0,44750.0,45100.0,509055
2018-03-20 00:00:00+00:00,32628.138671875,45050.0,45100.0,44400.0,44600.0,699218
2018-03-21 00:00:00+00:00,32881.6328125,45400.0,45800.0,45000.0,45000.0,1051614
2018-03-22 00:00:00+00:00,33388.61328125,46100.0,46300.0,45500.0,46300.0,1261583
2018-03-23 00:00:00+00:00,32410.859375,44750.0,45300.0,44600.0,45000.0,1219573
2018-03-26 00:00:00+00:00,32664.34765625,45100.0,45150.0,44200.0,44750.0,948921
2018-03-27 00:00:00+00:00,33279.984375,45950.0,46350.0,45250.0,45300.0,1278411
2018-03-28 00:00:00+00:00,32628.138671875,45050.0,45450.0,44600.0,45450.0,857875
2018-03-29 00:00:00+00:00,32700.55859375,45150.0,45300.0,44550.0,45050.0,1065117
2018-03-30 00:00:00+00:00,33098.91015625,45700.0,45900.0,45500.0,45650.0,1036164
2018-04-02 00:00:00+00:00,32881.6328125,45400.0,46200.0,45250.0,45700.0,938681
2018-04-03 00:00:00+00:00,31831.4453125,43950.0,45200.0,43650.0,45200.0,1688993
2018-04-04 00:00:00+00:00,32012.51953125,44200.0,44700.0,43900.0,44100.0,972928
2018-04-05 00:00:00+00:00,32084.9375,44300.0,44700.0,44100.0,44600.0,720098
2018-04-06 00:00:00+00:00,32374.646484375,44700.0,44750.0,44250.0,44400.0,798756
2018-04-09 00:00:00+00:00,32483.287109375,44850.0,44850.0,44150.0,44600.0,629565
2018-04-10 00:00:00+00:00,32519.498046875,44900.0,45150.0,44050.0,44500.0,1341430
2018-04-11 00:00:00+00:00,32447.0703125,44800.0,44900.0,44350.0,44350.0,1177876
2018-04-12 00:00:00+00:00,32591.919921875,45000.0,45950.0,44750.0,44900.0,1157901
2018-04-13 00:00:00+00:00,32917.84375,45450.0,45800.0,45150.0,45200.0,883519
2018-04-16 00:00:00+00:00,33062.69921875,45650.0,45850.0,45200.0,45700.0,517399
2018-04-17 00:00:00+00:00,32917.84375,45450.0,46050.0,45400.0,45700.0,842271
2018-04-18 00:00:00+00:00,33388.61328125,46100.0,46100.0,45250.0,45300.0,1065377
2018-04-19 00:00:00+00:00,33352.40234375,46050.0,46300.0,45800.0,45850.0,880716
2018-04-20 00:00:00+00:00,32881.6328125,45400.0,46500.0,45350.0,46050.0,695763
2018-04-23 00:00:00+00:00,33388.61328125,46100.0,46350.0,45150.0,45900.0,1405602
2018-04-24 00:00:00+00:00,33968.03125,46900.0,47100.0,46200.0,46300.0,1246516
2018-04-25 00:00:00+00:00,33678.31640625,46500.0,46850.0,46350.0,46850.0,776259
2018-04-26 00:00:00+00:00,34076.66796875,47050.0,47150.0,46500.0,46750.0,926485
2018-04-27 00:00:00+00:00,34185.3125,47200.0,48000.0,47050.0,47600.0,1013073
2018-04-30 00:00:00+00:00,34511.21875,47650.0,48000.0,47300.0,47800.0,595793
2018-05-02 00:00:00+00:00,34873.359375,48150.0,48450.0,47600.0,48450.0,1117733
2018-05-03 00:00:00+00:00,34475.01171875,47600.0,48150.0,47500.0,48000.0,637842
2018-05-04 00:00:00+00:00,33895.58984375,46800.0,47300.0,46600.0,47250.0,689565
2018-05-08 00:00:00+00:00,34004.2421875,46950.0,47100.0,46350.0,46600.0,635250
2018-05-09 00:00:00+00:00,33823.171875,46700.0,47350.0,46350.0,46750.0,838852
2018-05-10 00:00:00+00:00,34764.71484375,48000.0,48000.0,46950.0,47350.0,1097288
2018-05-11 00:00:00+00:00,34547.4296875,47700.0,48050.0,47500.0,47500.0,769095
2018-05-14 00:00:00+00:00,34837.14453125,48100.0,48100.0,47600.0,47650.0,686548
2018-05-15 00:00:00+00:00,34837.14453125,48100.0,48400.0,47800.0,47800.0,824327
2018-05-16 00:00:00+00:00,35054.43359375,48400.0,48400.0,47900.0,48100.0,753861
2018-05-17 00:00:00+00:00,34909.57421875,48200.0,48450.0,48050.0,48450.0,724445
2018-05-18 00:00:00+00:00,34583.65625,47750.0,48200.0,47450.0,48050.0,1289283
2018-05-21 00:00:00+00:00,34728.5,47950.0,48300.0,47350.0,47350.0,664196
2018-05-23 00:00:00+00:00,34040.4453125,47000.0,47450.0,46800.0,47200.0,829859
2018-05-24 00:00:00+00:00,34076.66796875,47050.0,47650.0,46700.0,47050.0,477225
2018-05-25 00:00:00+00:00,33569.6875,46350.0,47150.0,46200.0,47050.0,716044
2018-05-28 00:00:00+00:00,33569.6875,46350.0,46900.0,46150.0,46750.0,369865
2018-05-29 00:00:00+00:00,33497.2578125,46250.0,46550.0,45500.0,46100.0,425642
2018-05-30 00:00:00+00:00,32410.859375,44750.0,45700.0,44400.0,45600.0,1299467
2018-05-31 00:00:00+00:00,31686.5859375,43750.0,45000.0,43750.0,44600.0,2649024
2018-06-01 00:00:00+00:00,32084.9375,44300.0,44550.0,43900.0,44100.0,601472
2018-06-04 00:00:00+00:00,32954.05078125,45500.0,45500.0,44300.0,44400.0,913880
2018-06-05 00:00:00+00:00,33207.546875,45850.0,45850.0,44600.0,45450.0,852324
2018-06-07 00:00:00+00:00,34149.1015625,47150.0,47250.0,46400.0,46500.0,1235685
2018-06-08 00:00:00+00:00,34366.375,47450.0,47600.0,46800.0,47250.0,895209
2018-06-11 00:00:00+00:00,34438.796875,47550.0,47650.0,46800.0,47600.0,710540
2018-06-12 00:00:00+00:00,34221.5234375,47250.0,47750.0,47000.0,47550.0,828260
2018-06-14 00:00:00+00:00,33823.171875,46700.0,47000.0,46350.0,46700.0,1744218
2018-06-15 00:00:00+00:00,32954.05078125,45500.0,46300.0,45150.0,46250.0,1555410
2018-06-18 00:00:00+00:00,33243.76171875,45900.0,46650.0,45500.0,45800.0,987510
2018-06-19 00:00:00+00:00,32917.84375,45450.0,46150.0,44900.0,45000.0,1030076
2018-06-20 00:00:00+00:00,32591.919921875,45000.0,46250.0,45000.0,45650.0,859063
2018-06-21 00:00:00+00:00,31722.80859375,43800.0,44850.0,43750.0,44150.0,1053561
2018-06-22 00:00:00+00:00,31722.80859375,43800.0,44050.0,43400.0,43400.0,937611
2018-06-25 00:00:00+00:00,32048.71875,44250.0,44900.0,43550.0,44900.0,1289208
2018-06-26 00:00:00+00:00,32302.21875,44600.0,45150.0,44050.0,44200.0,964897
2018-06-27 00:00:00+00:00,31940.087890625,44100.0,45200.0,44100.0,44250.0,846862
2018-06-28 00:00:00+00:00,31143.396484375,43000.0,44050.0,43000.0,43650.0,961634
2018-06-29 00:00:00+00:00,31360.677734375,43300.0,43550.0,42700.0,42950.0,817645
2018-07-02 00:00:00+00:00,31179.60546875,43050.0,44200.0,43000.0,43550.0,932993
2018-07-03 00:00:00+00:00,31107.181640625,42950.0,43400.0,42350.0,43350.0,812336
2018-07-04 00:00:00+00:00,30998.5390625,42800.0,43100.0,42350.0,42350.0,497383
2018-07-05 00:00:00+00:00,31070.96875,42900.0,43400.0,42400.0,42450.0,459214
2018-07-06 00:00:00+00:00,31795.232421875,43900.0,44450.0,43000.0,43000.0,976285
2018-07-09 00:00:00+00:00,32302.21875,44600.0,44850.0,43750.0,43850.0,768318
2018-07-10 00:00:00+00:00,32266.009765625,44550.0,45000.0,44450.0,44850.0,801865
2018-07-11 00:00:00+00:00,32266.009765625,44550.0,44700.0,43400.0,43400.0,742209
2018-07-12 00:00:00+00:00,31903.87109375,44050.0,44500.0,43800.0,44200.0,852322
2018-07-13 00:00:00+00:00,32736.775390625,45200.0,45400.0,44300.0,44350.0,716919
2018-07-16 00:00:00+00:00,32700.55859375,45150.0,45200.0,44500.0,44700.0,783144
2018-07-17 00:00:00+00:00,33098.91015625,45700.0,45700.0,44900.0,45100.0,604077
2018-07-18 00:00:00+00:00,32555.71484375,44950.0,45550.0,44700.0,45500.0,586205
2018-07-19 00:00:00+00:00,32229.794921875,44500.0,45250.0,44300.0,44750.0,1096365
2018-07-20 00:00:00+00:00,32229.794921875,44500.0,45100.0,43900.0,44200.0,762075
2018-07-23 00:00:00+00:00,32881.6328125,45400.0,45850.0,44700.0,45050.0,944100
2018-07-24 00:00:00+00:00,32157.361328125,44400.0,45050.0,44400.0,44500.0,752876
2018-07-25 00:00:00+00:00,32048.71875,44250.0,44800.0,44200.0,44400.0,1252972
2018-07-26 00:00:00+00:00,31469.314453125,43450.0,44500.0,43450.0,44250.0,2374170
2018-07-27 00:00:00+00:00,31686.5859375,43750.0,44050.0,43100.0,43750.0,818331
2018-07-30 00:00:00+00:00,31577.9609375,43600.0,44250.0,43600.0,43750.0,836530
2018-07-31 00:00:00+00:00,31541.732421875,43550.0,43900.0,43100.0,43900.0,1317645
